time_period,parse_lane_name(vehicle_lane),min(vehicle_CO2),max(vehicle_CO2),avg(vehicle_CO2),stddev(vehicle_CO2)
3.0,749907669,0.0,28873.86,5487.657000000001,5913.767316147303
3.0,881725977,7175.68,18209.64,11854.685999999998,4035.0120312722024
3.0,96038783,0.0,5775.72,1903.9877777777776,1881.0343213811482
3.0,23183922,0.0,32681.82,9024.655588235295,9197.596622435864
3.0,82682796,0.0,39147.96,3508.013782805426,3539.17338129924
3.0,951713740,0.0,42691.71,3490.5223475887233,2085.8148525654096
3.0,734712546,0.0,19257.92,2890.788566493943,1985.6946625249618
3.0,97788855,0.0,35728.2,8413.747592592592,8645.35880942146
3.0,300400248,0.0,61753.81,11033.606285714284,15012.223455656873
3.0,250664458,1454.43,24549.95,6194.64,5851.874317807288
3.0,824855321,0.0,31013.92,6570.069199999999,9493.184445690462
3.0,97835127,0.0,3839.69,843.6966666666667,1386.7759550662827
3.0,31619829,0.0,31527.23,6172.986666666667,7732.367845881537
3.0,653974162,0.0,0.0,0.0,
3.0,353771685,0.0,25192.56,6895.537777777778,6823.667784477639
3.0,803347418,0.0,39995.28,5450.152702702707,7345.97517983796
3.0,23199957,0.0,26265.24,5172.373999999998,5936.321447750005
2.0,51043097,0.0,9117.65,4370.83375,3394.5128803405964
2.0,565176312,0.0,21665.34,11776.858333333332,5853.267587098577
3.0,23216665,0.0,43192.55,8803.604252873563,11658.321413440694
3.0,189099792,0.0,32155.34,3699.0480288238336,3177.286840062396
3.0,636473899,0.0,37088.82,5487.598132387702,6797.935276459939
3.0,250710950,0.0,12872.46,6263.533999999999,4394.093749892007
3.0,10976960,0.0,43200.55,6650.769442896932,8225.500434809457
3.0,97797191,0.0,50900.36,16307.163199999999,17026.80499713264
3.0,601290886,0.0,27693.8,4533.494903100774,5613.516955107158
3.0,361387955,0.0,14239.19,2406.208125,4278.408669034502
3.0,359095304,0.0,16718.69,8359.345,11821.89907155572
3.0,635138660,0.0,6815.26,3966.6216666666674,2779.1618370025726
3.0,687830221,0.0,8051.26,2697.250666666667,2517.373713662896
3.0,220516702,0.0,8414.16,2597.7848,2563.2829206802357
2.0,617806298,5034.9,6201.9,5785.316666666666,651.1956471240677
2.0,807999504,0.0,8398.7,4769.61875,4011.5822073321556
3.0,384593007,0.0,46107.67,2835.4494217531246,1995.7362965676805
3.0,917870259,0.0,36782.78,3098.3453803386387,1929.003799848399
3.0,64094578,0.0,46769.53,7306.272540880505,8538.343284101258
3.0,359094862,0.0,58817.89,10368.205789473684,14359.981460664385
3.0,300402297,0.0,26814.0,9285.304583333333,7906.071351243062
3.0,2725672310,0.0,41008.16,7408.636161616161,8966.061085498766
3.0,355613297,0.0,3054.99,381.87375,1080.1020727285454
3.0,52493441,0.0,42734.98,5021.4747448015105,7052.489820303121
3.0,793286650,0.0,24744.9,3724.829068322981,4662.422945142408
3.0,300402628,0.0,4726.55,785.4557894736841,1640.3898713358624
3.0,651968867,2645.24,6547.73,4165.639999999999,1790.7125584154107
3.0,50316472,0.0,18380.1,4508.47,5717.858817744763
3.0,51249829,0.0,22242.58,7612.219,5784.540934916553
3.0,51156904,0.0,38358.32,3810.4257537313683,2687.748417398619
3.0,717120663,0.0,49048.1,2920.667968749997,3671.9650535272863
3.0,51043100,0.0,16736.59,2627.4327981651386,3287.7020666130866
3.0,251136594,0.0,40831.55,6203.836346153847,8185.744341058586
3.0,250712161,0.0,25930.85,5009.246086956522,8219.71904239806
3.0,359094908,0.0,44925.55,7288.031343283584,9274.466999293518
3.0,679324108,0.0,12931.74,1720.2614285714285,3001.802056659109
3.0,250921080,0.0,39242.35,3233.3308333333334,7022.709923088248
3.0,305143006,0.0,19675.13,4038.528235294118,6147.833105498671
3.0,650854066,0.0,30416.07,5300.91,8793.240306532058
3.0,251135669,0.0,20794.27,6858.289545454545,7581.090266674789
3.0,132737109,0.0,35745.3,16862.79277777778,13052.856418992436
3.0,299257516,0.0,30701.39,14225.329000000002,11492.780866576346
3.0,250710205,0.0,18620.27,8170.15575,5133.186544015918
3.0,251134296,0.0,11629.05,1379.873,3665.1787927225773
3.0,23182705,0.0,35626.91,8781.58196969697,10586.497782163295
3.0,402402482,0.0,25312.28,4725.689721448465,5503.229205369141
3.0,251136507,0.0,21866.07,7288.69,12624.3814006192
3.0,650854047,0.0,24355.15,9812.958999999999,6908.927819752014
2.0,251136994,0.0,8184.1,3917.12,3508.638564875746
3.0,656676442,0.0,63564.64,15784.352336448605,15914.016587207941
3.0,26992608,0.0,38855.68,4772.754924528304,6694.48246111104
3.0,972965170,0.0,14746.23,2942.62725490196,2770.148988689444
3.0,784763869,0.0,38026.5,5552.89968513854,7737.025031976098
3.0,250920248,0.0,29338.65,4394.480877192982,5967.427935070799
3.0,359093713,0.0,13416.7,2946.4764705882358,3434.539003696386
3.0,734708564,0.0,20426.92,11048.886250000001,7399.868070626552
3.0,10976972,0.0,39310.23,11078.101612903225,12077.12561632695
3.0,250720832,12571.05,25562.59,17589.856666666667,6981.353017641591
3.0,670812431,0.0,7604.97,4981.8915,1685.901464805839
3.0,250920242,0.0,37002.23,5503.346121593288,6222.415168195156
3.0,250720834,0.0,15270.61,2445.7273863636365,3189.74767756045
3.0,168914465,0.0,42214.71,9070.78546583851,10917.136627934713
3.0,49748053,0.0,24807.0,6457.844444444445,9297.510541117708
3.0,97797197,0.0,55642.67,8464.329696969697,17014.24302878207
3.0,250711516,0.0,6098.4,1765.2611111111112,2672.9843768176256
3.0,23184108,0.0,38379.35,14303.862372881358,13183.706694645312
3.0,66868011,0.0,10145.85,4197.951250000001,3603.894408386949
2.0,353767292,0.0,2569.94,513.988,1149.312107619162
2.0,251144043,0.0,4849.99,1353.182,2123.5374273179173
2.0,23199936,0.0,10690.68,2904.363529411765,2723.167751928761
3.0,422791779,0.0,41626.37,5142.223320639754,6825.585339105301
3.0,299514252,0.0,61956.03,5651.1771087098805,8421.585607553036
3.0,962356740,0.0,22129.93,4227.7734285714205,2224.1696959590568
3.0,722947724,0.0,69288.04,5736.380017969449,8825.456272825966
3.0,211279085,0.0,37892.98,4853.711313559317,6114.360782526671
3.0,359094778,0.0,27126.24,3187.752950819672,6444.884387227941
3.0,824855242,0.0,8661.99,1903.7703225806451,2537.850242534228
3.0,86219664,0.0,22190.86,3881.7323300970866,5623.046179186957
3.0,702087350,0.0,11479.49,2924.4374157303378,1872.6124049084765
3.0,51249356,0.0,8308.05,4422.073333333334,2509.196413540266
3.0,3339821648,0.0,33360.92,6283.932682926829,9226.512472520162
3.0,2299961518,0.0,3491.16,2345.457142857143,1209.7011260874078
3.0,300402639,0.0,2996.31,272.39181818181817,903.4214568717989
3.0,97839382,0.0,33043.73,12543.889285714287,11159.357561783994
2.0,684675758,0.0,27235.75,12168.686999999998,7601.605861347325
3.0,298828555,0.0,52764.44,3922.9517773437815,5527.345013050922
3.0,972690969,0.0,60449.48,8109.508041958042,12015.26042427202
3.0,98350932,0.0,42496.41,5786.4310000000005,7914.172405356636
3.0,30481514,0.0,39465.19,8005.130194174758,10463.536232987823
3.0,653973064,0.0,33864.98,2817.4836585365856,7117.7141572350165
3.0,1303525412,4204.86,27042.29,10888.782619047619,7669.712503483302
3.0,223601506,0.0,24325.32,7305.8964000000005,6488.094270639029
3.0,8445978240,0.0,26483.46,3522.395717131464,3052.732979612032
3.0,359095309,0.0,13996.39,3746.1119047619045,3925.186375945249
3.0,815855464,0.0,32574.82,5773.712500000001,6709.35542648114
3.0,104852518,0.0,0.0,0.0,
2.0,23216554,0.0,3552.24,1624.2578358208955,1273.249062497562
3.0,702078728,0.0,75188.26,16360.124969915774,15469.776576509108
3.0,23182848,0.0,45676.82,7843.997488372092,10185.95553258919
3.0,250706962,0.0,3219.67,1205.7957142857142,1517.5989904874646
3.0,251136321,0.0,38800.34,9201.015566037735,8675.438501329962
3.0,250920859,0.0,33886.24,3445.818518518519,5681.407221005051
3.0,224026846,0.0,11436.7,4548.906428571428,3484.538484759776
3.0,251136660,0.0,26010.6,6415.121746031745,4736.664783076168
3.0,23217726,0.0,11790.52,3614.164468085107,3492.8420576147787
3.0,650854045,0.0,30476.24,4376.132666666667,7681.706896554833
3.0,54700033,0.0,45803.62,12811.791142857144,11619.878298823243
3.0,807999945,7754.47,15064.31,12397.39,4035.699717075094
3.0,241550498,0.0,29718.19,4341.523287292813,5007.525024158976
3.0,168725561,0.0,49761.82,4381.170080482885,6764.057092993059
3.0,32015489,0.0,39292.99,5052.568632075472,7403.097671583192
3.0,80404724,0.0,41265.42,5320.588760842626,7066.225462056342
3.0,97788686,0.0,28285.84,7365.191555555555,7530.886145141932
3.0,359094927,0.0,36785.87,10534.362105263159,13274.509171360716
3.0,468810769,0.0,38054.17,4528.698159999991,5389.625538394268
3.0,2300143703,7897.21,36905.78,14108.714999999997,7078.5499424918535
3.0,790309486,0.0,8238.52,2990.884814814814,3068.0121529437497
3.0,400607897,0.0,34917.15,7254.615431034482,8699.431968701665
3.0,363391445,0.0,31349.13,8831.221500000001,8999.294056123616
3.0,824855069,0.0,11219.88,3326.4015384615386,3315.2500017195594
2.0,273846966,0.0,9669.0,3339.262280701753,3119.763794989249
2.0,8294048065,0.0,0.0,0.0,
3.0,262646166,0.0,40070.77,6930.040427184468,6704.146271956172
3.0,280005152,0.0,36675.93,8192.879120370371,9438.742419912729
3.0,391433168,0.0,32487.11,8897.970285714286,8509.106210358877
3.0,636757315,0.0,49031.77,5574.005092592588,8231.118042217482
3.0,250692401,0.0,71916.72,6912.079381443297,10401.041730997194
3.0,6356544246,0.0,40652.14,13310.401081081078,14211.019638833057
3.0,4458927012,0.0,28028.81,7220.285909090907,6260.483664562612
3.0,97846089,0.0,4977.04,711.0057142857142,1881.1443007458442
3.0,7127124359,2526.06,11489.79,5187.0025000000005,4268.85983881235
3.0,249412140,0.0,13974.08,2133.472686567164,1949.9053426866974
3.0,353746446,0.0,49547.15,6605.87642857143,10981.220702619014
3.0,50239829,0.0,29403.75,8628.742291666666,7300.570890419123
3.0,48651953,0.0,10055.12,4684.842307692307,3616.3999102215535
2.0,98198124,0.0,8091.68,4711.160000000001,2975.5745630919755
3.0,10741760,0.0,40485.16,4046.375143312124,4167.961348329796
3.0,698363912,0.0,36147.7,5094.072878228782,7051.10915628513
3.0,250663757,0.0,20659.3,5684.3031578947375,7000.430511171798
3.0,300402698,0.0,2249.77,213.79888888888888,632.1875939465036
3.0,56464361,0.0,12014.95,1172.0088000000003,1868.077733350341
3.0,251133910,0.0,8819.38,1737.7441666666668,2503.8320467776416
2.0,51102926,2624.72,15815.68,5651.92,4550.556818507673
2.0,7531962666,3465.09,15063.95,7340.7300000000005,6688.519433865764
3.0,31619910,0.0,9412.23,2055.4391099476397,2015.500405362803
3.0,878082501,0.0,12199.08,3670.2620512820527,2967.9581706253816
3.0,599115093,0.0,19025.49,2671.9516895604193,865.8868624645781
3.0,830255108,0.0,57368.97,2874.2244584569626,3863.6972642301466
3.0,844618147,0.0,27195.27,5329.91625,9040.138010949371
3.0,633562926,0.0,62898.24,16560.415294117647,16323.732437193676
3.0,972965169,0.0,11948.05,3497.2792,3119.258825265057
3.0,98350957,0.0,29520.47,7504.71925925926,7721.525409870199
3.0,250711603,0.0,24726.69,13974.097999999998,10138.264805992196
3.0,651939696,0.0,9809.18,2238.1883333333335,3981.636050220646
3.0,1146031225,0.0,25812.98,3239.0463106796105,3392.1972217896805
3.0,32015537,0.0,39846.75,7718.106015037594,10128.813259511948
3.0,23182838,0.0,12621.11,4250.651176470587,3851.979012437766
3.0,66868058,0.0,3200.95,1093.8477142857143,1157.7377516648216
2.0,650854049,6654.45,6654.45,6654.45,
3.0,10976435,0.0,49850.39,3560.6322719858213,3675.512650593624
3.0,250691664,0.0,49755.31,7950.513786407768,10329.104482854726
3.0,189063911,0.0,39846.99,9753.790927536233,7997.078316658749
3.0,295083399,0.0,41593.71,6595.69265503876,8099.4047537967945
3.0,776739295,0.0,15277.47,3723.4274468085114,4121.384442567954
3.0,32015619,0.0,9522.97,4070.0371875,3377.1418997833775
3.0,251144049,0.0,12973.33,4045.578571428571,5875.601257824395
3.0,661080464,0.0,30059.6,10738.418545454548,9637.318287843627
3.0,359096073,0.0,13660.25,5741.610909090909,4502.06096353982
3.0,632289584,0.0,7110.08,1861.4011111111113,2582.5474298183003
3.0,727429513,0.0,8009.53,3013.5535714285716,2591.7244121288677
3.0,295056177,0.0,36853.27,3561.159514170032,4315.43755323731
3.0,250709637,0.0,15664.63,5564.911666666667,6236.429296058495
3.0,651948530,0.0,34914.62,6768.908431372551,10073.62489434193
3.0,392821743,1228.61,1236.23,1229.3056250000004,1.9199235010801996
3.0,23216841,0.0,39641.1,11038.104586776857,10207.67331299807
3.0,677284297,0.0,40231.76,7430.921327623127,9033.040665184259
3.0,878082495,0.0,9352.41,4907.192500000001,3102.3873944614547
3.0,784760553,2562.78,2624.72,2593.75,43.79819402669447
3.0,250663831,0.0,33776.5,7129.859354838709,10111.113446763726
3.0,6724001742,0.0,48424.02,15068.73038095238,11096.436921713264
3.0,259806442,0.0,54691.08,11804.619810126582,12097.44398034494
3.0,97788195,0.0,32771.75,6988.679897435896,6164.745531574939
3.0,651185404,0.0,23464.44,4276.5779,5663.7604475686485
3.0,97788213,0.0,40346.64,8073.446428571429,10453.309839882226
3.0,663798587,0.0,0.0,0.0,0.0
3.0,300402640,0.0,24841.57,9754.764166666666,6860.521963258612
3.0,250710208,0.0,15557.68,4482.75125,6415.606815440516
3.0,2423019458,0.0,3026.39,770.722857142857,1329.8833246656677
3.0,599115070,0.0,14233.99,3767.8524691358016,3179.073733018208
3.0,101521222,0.0,37903.49,3767.367584951479,4597.7117139831
3.0,295056184,0.0,64887.93,9862.807050279325,13282.554455921188
3.0,1063011568,0.0,2424.72,346.3885714285714,916.4580169949334
3.0,1303525247,0.0,27711.82,9520.053513513514,7674.582886704373
3.0,68612574,2212.66,8614.8,5714.938,2721.968738720193
3.0,10976967,0.0,40236.57,7990.99414893617,10573.171729919079
3.0,651939720,0.0,4320.03,1513.414,2106.7640046716197
3.0,384593008,0.0,14192.98,4352.429999999999,4345.5154430592775
3.0,250713331,0.0,2355.74,471.14799999999997,1053.5189554630708
3.0,296185108,0.0,42028.44,12552.9245,13759.196495021615
3.0,250708522,0.0,39378.37,6183.636428571429,12687.370993985503
3.0,881725969,0.0,5805.95,1895.073391812866,1448.2734274313405
3.0,250920978,0.0,39611.32,10521.931851851854,10303.94926653743
3.0,219615782,0.0,24244.48,4805.740707070708,6091.949675383121
3.0,23183967,0.0,40473.37,9305.448475609755,10527.856401460369
3.0,952119846,1642.51,7936.46,4522.86,2145.2283043536413
3.0,23217626,0.0,40298.51,14858.918387096774,12003.710907410561
3.0,525503454,0.0,9901.01,2630.9032258064512,3021.0720547706096
3.0,23184187,0.0,34640.27,4229.8879087048845,5126.636721022075
3.0,601290887,0.0,64661.4,7596.1123065401935,11527.206161299082
3.0,228109849,0.0,17657.76,7283.945777777776,4547.962354859136
3.0,2966514653,0.0,23216.54,6703.0475,8060.836360801615
3.0,95663426,0.0,35724.85,7784.32875,6401.892535578531
3.0,250712262,0.0,0.0,0.0,0.0
3.0,251136887,0.0,16905.17,1664.0310948905105,2694.3855573561173
3.0,518767458,0.0,16953.5,7008.938,7784.7352553262845
3.0,617806818,0.0,35352.25,6135.895609756097,8537.212356260985
3.0,251136508,0.0,16170.4,7930.575,9160.919721794677
3.0,309269227,2301.48,29884.0,11840.489375000001,9178.080267131732
3.0,32015470,0.0,36963.4,6345.124592592592,9004.41637983752
3.0,243850913,0.0,35152.63,12293.413791821567,10130.570584599578
3.0,664266078,0.0,40465.17,4258.858007587623,5232.121950454597
3.0,31616991,0.0,30968.21,7968.913636363637,9582.734761158044
3.0,23183960,0.0,31656.61,6307.717086956521,7707.585986374299
3.0,353767898,0.0,60562.08,15900.348936170214,20166.590440959764
3.0,584037841,0.0,3267.29,653.458,1461.1765084410576
3.0,223649878,0.0,39254.08,10434.727837837838,10567.772292731457
3.0,31616988,0.0,34195.17,5834.792835820895,6791.940427271983
3.0,1303525242,0.0,28408.37,9886.202799999997,8987.771658771766
3.0,300400246,0.0,30081.69,2405.2976470588233,7232.93869097956
3.0,977757273,0.0,41909.55,6228.2598365122585,8289.873089008788
3.0,68612585,0.0,10889.46,2421.3946417445486,2848.4371087301884
3.0,31767678,0.0,36847.98,6894.95808736718,9050.976851068033
3.0,222942436,0.0,37571.28,5015.13483950617,6771.275580276532
3.0,250712199,0.0,61593.8,15279.535348837207,11968.355663528593
3.0,2039332158,0.0,22787.58,7024.37875,8539.69403096494
3.0,363391832,0.0,7494.55,1097.7445454545455,2527.7473875819305
3.0,51102924,0.0,36434.19,4679.834755244754,5700.988771749127
3.0,353749679,0.0,0.0,0.0,
3.0,49753390,0.0,35850.68,6526.125979381443,7654.042091797755
3.0,2296293289,0.0,7132.18,3218.73,3759.705795599792
3.0,622917483,0.0,16765.46,4598.052500000001,6031.696673676375
3.0,881725974,0.0,21135.37,5272.983057851239,4802.327646375738
3.0,23183940,0.0,18728.83,4377.698,6026.150653565029
3.0,355614705,0.0,30520.0,5814.000430107527,6602.513734565652
3.0,336339932,0.0,33171.47,9663.773157894737,10473.07109979741
3.0,284174992,0.0,18132.63,4198.769736842106,4708.966698339063
3.0,353792120,8914.88,8914.88,8914.88,
2.0,482987490,2624.72,2624.72,2624.72,0.0
3.0,353746843,0.0,27887.4,6060.89195652174,5450.6114283604475
3.0,299510530,0.0,41291.08,4620.605618729094,6978.497605943771
3.0,913407769,0.0,50508.0,4163.919748653499,4874.322451582865
3.0,844172927,0.0,29719.09,3752.2841898734146,5097.5196505140575
3.0,296181857,0.0,36018.25,3890.5125446428524,5024.346847969225
3.0,251134767,0.0,13093.68,4231.151578947369,4054.7301028295105
3.0,901261053,0.0,38067.18,16345.94535714286,11952.005783086037
3.0,97834765,0.0,3312.03,943.2363636363636,1343.2075381732543
3.0,311319457,8170.09,30021.16,19095.625,15451.039773181932
3.0,251144773,0.0,59887.46,12675.235769230769,14467.064103199977
3.0,9769408395,0.0,31118.87,5026.210588235294,9919.221377580796
3.0,10741731,0.0,40292.2,4644.269790732443,6492.73895506708
3.0,250691741,0.0,42248.43,6369.018544303798,6978.204664578947
3.0,599115095,0.0,22315.65,3022.474243542424,2175.6865204689866
3.0,31767637,0.0,13032.84,3279.3562874251497,2944.5760921169713
3.0,355615394,4254.0,20755.13,9805.06736842105,5831.753082442367
3.0,359094744,0.0,39404.59,7112.691974522294,5687.712023793321
3.0,824837239,0.0,32292.4,7329.342727272727,9011.980701082412
3.0,250921398,0.0,23227.03,7059.350092592593,5478.299268040925
3.0,1303525368,0.0,2302.23,1151.115,1627.9224448511054
3.0,1303525246,0.0,10820.58,6274.913333333333,5613.729456407151
3.0,10972181,0.0,16449.94,1974.9717551020406,2259.002726911962
3.0,224025730,0.0,56833.72,5309.208181818182,13991.941026529601
3.0,31619891,0.0,9593.46,5497.103095238095,3231.0507388014967
4.0,730034147,0.0,39809.43,4984.074056865459,6589.785081346513
4.0,23199947,0.0,27134.88,3294.6918750000004,5853.460401749879
4.0,820368901,0.0,15553.8,3765.6907843137265,4804.687422069762
4.0,651948529,0.0,23770.4,8807.937333333333,7702.081339833177
4.0,251110825,0.0,14950.8,4856.13,5037.307713546989
4.0,299658206,0.0,7986.41,3246.329130434783,2473.3231227805695
4.0,250920859,0.0,9645.31,1056.4833333333333,2612.206683062827
4.0,353769731,0.0,10175.5,3391.8333333333335,5874.827664139038
4.0,355613041,0.0,12059.7,5278.92375,4084.0379661798215
4.0,251144930,0.0,65996.38,6865.994666666667,16639.487888001702
4.0,10971776,0.0,41171.63,7189.090408163264,8792.729147834392
4.0,299498426,0.0,39383.17,6892.729283018868,9659.396660971715
4.0,664511606,0.0,45852.12,15274.745684210522,11435.012109989926
4.0,359094540,0.0,51841.28,14875.96603773585,15546.757318668682
4.0,251137126,0.0,44948.53,10851.190000000002,17033.166869417346
4.0,11256819883,0.0,55824.62,6939.17090909091,12745.15520369244
4.0,1053955140,0.0,17018.41,2030.3291954022984,2377.1761928533433
4.0,207979572,0.0,52993.07,6915.681945477078,8620.966053254315
4.0,31767641,0.0,37768.82,4951.96914851485,6375.073500008093
4.0,393398564,0.0,38509.9,5452.542486772487,7066.273972860576
4.0,359095744,0.0,49792.63,7580.960630630631,7178.613231973695
4.0,651939717,9908.11,10647.12,10277.615000000002,522.5589823646707
4.0,1172304051,0.0,28069.97,9408.8232,6437.188122687001
4.0,4501109280,0.0,25305.18,6000.601153846154,7976.739769982383
4.0,250706959,0.0,39231.49,7522.199382022474,7147.956491822286
4.0,10741747,0.0,50931.03,4050.179107981203,5749.275304758431
4.0,85698085,0.0,33663.99,7509.932647058823,11095.496549356574
4.0,250708523,0.0,22470.09,8123.464545454544,6918.009715020862
3.0,1012502587,0.0,29028.64,14851.89388888889,9017.601363859681
4.0,307734997,0.0,47643.44,3586.6134087481014,4643.1235155095565
4.0,791244700,0.0,32371.41,2919.6482383419684,4642.11471105629
4.0,824076876,0.0,14475.66,4922.361428571428,4799.501737870309
4.0,259806442,0.0,50608.58,5961.305906735744,9626.73007775601
4.0,651968878,0.0,26122.72,6575.567500000001,10986.542856215052
4.0,95663504,0.0,7714.41,3517.466111111111,2076.9829017284237
4.0,353750552,9532.8,13826.74,11128.743333333334,2349.5470506106776
3.0,916426354,0.0,32576.42,20714.396,12332.424433226015
4.0,32015255,0.0,46518.64,4533.378130341903,5722.616607736658
4.0,7798502811,0.0,5090.03,2297.58,2121.046266249614
4.0,751068056,0.0,21570.91,4102.330168539325,5023.410955245085
4.0,767331320,0.0,26689.8,8306.620370370372,7270.344197777012
4.0,702087350,0.0,2624.72,2188.105945945946,970.2613366072289
4.0,353770581,0.0,16456.63,3964.9516666666664,6786.305076096762
4.0,653973297,0.0,28305.18,5278.0926086956515,7173.019987225628
4.0,222899032,0.0,39972.52,3898.8514606741696,3075.7774147285622
4.0,299656282,0.0,51367.54,3531.120862385314,5881.736441046938
4.0,280005151,0.0,36378.91,6087.023199999995,8012.832707054113
4.0,336341771,0.0,21448.43,7452.200408163267,6559.400403918397
4.0,86378178,0.0,27781.75,7996.607777777778,8518.443248592268
4.0,251109478,0.0,5285.4,1185.2959999999998,1989.0994217216326
4.0,219579630,0.0,56360.85,8514.32166666667,10340.427049755037
4.0,246015927,0.0,21683.02,4037.200869565217,5532.257402854244
4.0,250712292,0.0,0.0,0.0,0.0
4.0,97834545,0.0,2688.04,1694.51,1474.760821523273
4.0,251145102,0.0,28803.45,8678.086666666666,9434.066315154529
3.0,101516439,0.0,22116.68,3819.5663235294123,4955.606062002099
4.0,807999631,0.0,7948.77,5767.51,3269.3811279277306
4.0,31985292,0.0,43794.13,16584.02277777778,11947.680907867223
4.0,250712716,0.0,39294.27,6570.585405405404,6274.535896355627
4.0,661080464,0.0,48756.55,9613.515677419353,10385.48150225105
4.0,359094650,0.0,61202.79,11497.122999999996,16067.610330465945
4.0,168725548,0.0,31716.25,9710.004909090909,7860.551220045499
4.0,359096274,0.0,38035.8,15121.886999999999,16270.217514881499
4.0,23183366,0.0,39415.53,6551.168631090487,7746.066106732892
4.0,359096272,0.0,20443.44,6256.476,8083.972413614484
4.0,261671452,0.0,26025.42,2259.9976331360913,2170.500368325381
4.0,251136726,4256.85,6380.08,5318.465,1501.350331018713
4.0,6415203291,2900.95,43339.68,16171.807083333333,12191.54460662388
4.0,251144050,0.0,28922.89,10485.234285714285,10620.93004372476
4.0,651199467,0.0,6491.05,1766.6449999999995,1676.0135447995149
4.0,223083927,0.0,44583.68,19181.329572192517,11584.675323843969
4.0,10092313561,4692.87,43922.27,21706.84857142857,15239.292511601303
4.0,887747034,0.0,28947.47,8950.586363636363,7673.22854224537
4.0,789796816,0.0,41241.82,7274.423601895735,8946.127529267678
4.0,632243486,0.0,10702.56,1726.7064999999998,3030.8770854677396
4.0,789786771,0.0,33062.79,3918.886128318585,5327.280346960044
4.0,824855226,0.0,22569.91,7112.065,6623.247910133165
4.0,359095208,2311.62,2311.62,2311.62,
4.0,677284299,0.0,24452.98,4127.512113821139,4215.21084696747
4.0,9769408395,0.0,22045.09,1944.0115789473684,5306.7853824590175
4.0,651948531,0.0,5754.44,2062.998,2856.2384475074905
3.0,31985292,0.0,19084.95,8584.819583333336,4264.365007807477
3.0,10976971,0.0,9500.87,5274.1625,4849.897907835278
4.0,299625042,0.0,66157.36,5320.641010410311,7984.482300957171
4.0,51156902,0.0,65571.27,3833.368820960699,6902.54304081753
4.0,32015504,0.0,29131.11,3866.051231884057,4658.327812682766
4.0,1872639181,0.0,11338.87,4881.487142857142,5178.222891217006
4.0,31620110,0.0,25996.65,7691.008085106383,8678.79442580759
4.0,741738499,0.0,42855.25,12760.28033557047,9218.669641822073
4.0,300400470,0.0,41788.47,6429.307291666667,5380.46747288873
4.0,1003125434,0.0,49780.09,6545.206000000001,10387.842994729292
4.0,909651168,0.0,47788.55,13980.15264864865,10257.461938967608
4.0,749190996,0.0,10175.02,2460.0082352941176,3866.6438394414395
4.0,353746000,0.0,14301.41,2337.4936,3337.148029813881
4.0,640214607,0.0,10693.19,3129.62,3659.774313946452
4.0,10741726,0.0,11634.37,3114.0562992125983,2995.1224520264645
4.0,4699741223,0.0,37169.64,10426.702857142856,12688.13123566497
4.0,30481504,0.0,36748.91,5584.323758865246,8385.115761519979
4.0,2299961518,0.0,2324.37,1368.835,1089.3299944966172
4.0,844173297,0.0,10518.19,4729.802857142857,4109.833301752089
3.0,632243482,2471.31,2471.31,2471.31,
4.0,31767666,0.0,20223.71,3159.921171171172,2447.283980029044
4.0,299500104,0.0,38503.24,4908.608100000008,6743.4079359581965
4.0,250663675,0.0,30181.16,3464.366046511625,4093.546280072457
4.0,299502759,0.0,50733.74,5238.1336178861775,8069.592692869029
4.0,49749501,0.0,31311.7,4346.94538690476,5742.21736507515
4.0,295252279,0.0,17589.25,3337.1370967741937,4180.499924585729
4.0,30481514,0.0,36573.19,5710.808274509802,8079.071628844942
4.0,815849127,0.0,16464.6,3556.921083333334,3979.3383024164505
4.0,51102931,0.0,25857.22,6645.234464285712,7413.640221976815
4.0,95663386,2953.81,27325.3,10107.5254,4906.4483901012745
4.0,670871777,0.0,20105.0,2516.959816933637,3089.930025005089
4.0,952120232,0.0,41727.92,18056.601199999997,13272.37252310331
4.0,244432918,0.0,30230.06,7707.455217391305,9700.860675878605
4.0,633562900,0.0,7233.1,2162.466923076923,2671.3123501673126
4.0,651968867,0.0,20706.46,8530.308333333332,6941.0593850605155
4.0,50033084,0.0,17336.06,4736.665106382978,3919.0127610550708
3.0,251144197,28391.58,28391.58,28391.58,
4.0,254731664,0.0,5511.16,2894.4811111111107,2261.1774592977245
4.0,1098831917,0.0,39782.65,5699.575411764706,8384.154012672498
4.0,250708641,0.0,40729.09,7357.858437499997,7383.667275707353
4.0,359095390,0.0,19078.09,3376.7045454545455,5414.25425640755
4.0,2251695463,0.0,38726.97,12759.218888888889,10056.988276482993
4.0,909651172,0.0,24397.57,2873.736885813141,2223.4714550115955
4.0,68612585,0.0,11112.78,1927.9248410757955,2203.642721864084
4.0,601293993,0.0,14442.43,3789.4836103595294,1683.7613901134007
4.0,250691666,0.0,27516.69,4815.369709762532,5292.740427080526
4.0,917870260,0.0,42414.98,3836.6547412008517,3948.370827289622
4.0,704135432,0.0,24780.61,6782.758461538461,7158.444044037091
4.0,359095655,0.0,8462.06,2933.75,3106.342955781498
4.0,23217758,0.0,37671.56,8162.10579710145,9614.971885293082
4.0,46895840,1933.04,32912.95,10805.219583333334,8626.268111997002
4.0,23182767,0.0,43080.28,9497.508262910798,8645.892884332688
4.0,531626202,0.0,15224.08,2556.8066355140186,3001.595350025107
